# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
 2684       7.765934244126e-12       2.198301973310e-13      -5.589332608011e-13       0.000000000000e+00       1.107680778512e-16       2.507612828001e-17      -7.740670961777e-19 
 2685       7.755718059634e-12       2.180879288858e-13      -5.537162009360e-13       0.000000000000e+00       1.105967007243e-16       2.501949392797e-17      -7.311340684224e-19 
 2686       7.745219580142e-12       2.163678460552e-13      -5.484539514933e-13       0.000000000000e+00       1.104256477489e-16       2.496162702695e-17      -6.876884300623e-19 
 2687       7.734438739323e-12       2.146702391945e-13      -5.431484489819e-13       0.000000000000e+00       1.102549180369e-16       2.490252386815e-17      -6.438335977545e-19 
 2688       7.723375471990e-12       2.129953994037e-13      -5.378016358746e-13       0.000000000000e+00       1.100845106945e-16       2.484218073751e-17      -5.996732984006e-19 
 2689       7.712029714098e-12       2.113436185281e-13      -5.324154606136e-13       0.000000000000e+00       1.099144248227e-16       2.478059391575e-17      -5.553115694359e-19 
 2690       7.700401402750e-12       2.097151891587e-13      -5.269918776163e-13       0.000000000000e+00       1.097446595171e-16       2.471775967836e-17      -5.108527591192e-19 
 2691       7.688490476192e-12       2.081104046336e-13      -5.215328472806e-13       0.000000000000e+00       1.095752138678e-16       2.465367429557e-17      -4.664015268215e-19 
 2692       7.676296873822e-12       2.065295590379e-13      -5.160403359906e-13       0.000000000000e+00       1.094060869597e-16       2.458833403236e-17      -4.220628433154e-19 
 2693       7.663820536185e-12       2.049729472046e-13      -5.105163161224e-13       0.000000000000e+00       1.092372778722e-16       2.452173514849e-17      -3.779419910644e-19 
 2694       7.651061404977e-12       2.034408647155e-13      -5.049627660496e-13       0.000000000000e+00       1.090687856793e-16       2.445387389844e-17      -3.341445645120e-19 
 2695       7.638019423046e-12       2.019336079015e-13      -4.993816701487e-13       0.000000000000e+00       1.089006094496e-16       2.438474653146e-17      -2.907764703711e-19 
 2696       7.624694534394e-12       2.004514738435e-13      -4.937750188049e-13       0.000000000000e+00       1.087327482463e-16       2.431434929152e-17      -2.479439279132e-19 
 2697       7.611086684181e-12       1.989947603729e-13      -4.881448084178e-13       0.000000000000e+00       1.085652011271e-16       2.424267841733e-17      -2.057534692576e-19 
 2698       7.597195818719e-12       1.975637660723e-13      -4.824930414067e-13       0.000000000000e+00       1.083979671445e-16       2.416973014236e-17      -1.643119396605e-19 
 2699       7.583021885481e-12       1.961587902762e-13      -4.768217262165e-13       0.000000000000e+00       1.082310453453e-16       2.409550069480e-17      -1.237264978045e-19 
 2700       7.568564833101e-12       1.947801330717e-13      -4.711328773232e-13       0.000000000000e+00       1.080644347709e-16       2.401998629755e-17      -8.410461608786e-20 
 2701       7.553824611370e-12       1.934280952988e-13      -4.654285152393e-13       0.000000000000e+00       1.078981344574e-16       2.394318316827e-17      -4.555408091335e-20 
 2702       7.538801171246e-12       1.921029785517e-13      -4.597106665199e-13       0.000000000000e+00       1.077321434354e-16       2.386508751931e-17      -8.182992977862e-21 
 2703       7.523494464848e-12       1.908050851789e-13      -4.539813637677e-13       0.000000000000e+00       1.075664607300e-16       2.378569555778e-17       2.790023243847e-20 
 2704       7.507904445462e-12       1.895347182839e-13      -4.482426456390e-13       0.000000000000e+00       1.074010853609e-16       2.370500348548e-17       6.258686518306e-20 
 2705       7.492031067540e-12       1.882921817262e-13      -4.424965568493e-13       0.000000000000e+00       1.072360163421e-16       2.362300749892e-17       9.576785994158e-20 
 2706       7.475874286703e-12       1.870777801217e-13      -4.367451481787e-13       0.000000000000e+00       1.070712526826e-16       2.353970378933e-17       1.273338559488e-19 
 2707       7.459434059743e-12       1.858918188434e-13      -4.309904764777e-13       0.000000000000e+00       1.069067933854e-16       2.345508854266e-17       1.571751766992e-19 
 2708       7.442710344622e-12       1.847346040220e-13      -4.252346046725e-13       0.000000000000e+00       1.067426374483e-16       2.336915793955e-17       1.851818296579e-19 
 2709       7.425703100475e-12       1.836064425466e-13      -4.194796017711e-13       0.000000000000e+00       1.065787838636e-16       2.328190815535e-17       2.112435059713e-19 
 2710       7.408412287611e-12       1.825076420655e-13      -4.137275428684e-13       0.000000000000e+00       1.064152316180e-16       2.319333536009e-17       2.352495801780e-19 
 2711       7.390838508409e-12       1.814384376163e-13      -4.079804084563e-13       0.000000000000e+00       1.062519798197e-16       2.310343844258e-17       2.571229697463e-19 
 2712       7.372984933774e-12       1.803987710840e-13      -4.022397817466e-13       0.000000000000e+00       1.060890280804e-16       2.301222719860e-17       2.769219141024e-19 
 2713       7.354855387091e-12       1.793885105528e-13      -3.965071497244e-13       0.000000000000e+00       1.059263761350e-16       2.291971418692e-17       2.947387448234e-19 
 2714       7.336453704285e-12       1.784075235680e-13      -3.907840036989e-13       0.000000000000e+00       1.057640237153e-16       2.282591200927e-17       3.106660760053e-19 
 2715       7.317783733839e-12       1.774556771353e-13      -3.850718393078e-13       0.000000000000e+00       1.056019705497e-16       2.273083331043e-17       3.247968045263e-19 
 2716       7.298849336797e-12       1.765328377201e-13      -3.793721565207e-13       0.000000000000e+00       1.054402163636e-16       2.263449077822e-17       3.372241103105e-19 
 2717       7.279654386785e-12       1.756388712474e-13      -3.736864596439e-13       0.000000000000e+00       1.052787608789e-16       2.253689714356e-17       3.480414565908e-19 
 2718       7.260202770017e-12       1.747736431006e-13      -3.680162573237e-13       0.000000000000e+00       1.051176038142e-16       2.243806518054e-17       3.573425901727e-19 
 2719       7.240498385309e-12       1.739370181215e-13      -3.623630625504e-13       0.000000000000e+00       1.049567448848e-16       2.233800770642e-17       3.652215416977e-19 
 2720       7.220545144092e-12       1.731288606098e-13      -3.567283926625e-13       0.000000000000e+00       1.047961838029e-16       2.223673758168e-17       3.717726259065e-19 
 2721       7.200346970421e-12       1.723490343218e-13      -3.511137693508e-13       0.000000000000e+00       1.046359202773e-16       2.213426771008e-17       3.770904419026e-19 
 2722       7.179907800990e-12       1.715974024709e-13      -3.455207186619e-13       0.000000000000e+00       1.044759540132e-16       2.203061103869e-17       3.812698734155e-19 
 2723       7.159231585142e-12       1.708738277262e-13      -3.399507710023e-13       0.000000000000e+00       1.043162847131e-16       2.192578055793e-17       3.844060890643e-19 
 2724       7.138322284881e-12       1.701781722125e-13      -3.344054611427e-13       0.000000000000e+00       1.041569120756e-16       2.181978930161e-17       3.865945426211e-19 
 2725       7.117183874886e-12       1.695102975095e-13      -3.288863282216e-13       0.000000000000e+00       1.039978357963e-16       2.171265034697e-17       3.879309732742e-19 
 2726       7.095820342519e-12       1.688700646513e-13      -3.233949157494e-13       0.000000000000e+00       1.038390555674e-16       2.160437681475e-17       3.885114058919e-19 
 2727       7.074235687842e-12       1.682573341258e-13      -3.179327716122e-13       0.000000000000e+00       1.036805710778e-16       2.149498186917e-17       3.884321512853e-19 
 2728       7.052433923624e-12       1.676719658743e-13      -3.125014480762e-13       0.000000000000e+00       1.035223820131e-16       2.138447871803e-17       3.877898064724e-19 
 2729       7.030419075356e-12       1.671138192911e-13      -3.071025017909e-13       0.000000000000e+00       1.033644880555e-16       2.127288061274e-17       3.866812549410e-19 
 2730       7.008195181262e-12       1.665827532222e-13      -3.017374937940e-13       0.000000000000e+00       1.032068888839e-16       2.116020084833e-17       3.852036669123e-19 
 2731       6.985766292311e-12       1.660786259658e-13      -2.964079895146e-13       0.000000000000e+00       1.030495841739e-16       2.104645276352e-17       3.834544996042e-19 
 2732       6.963136472228e-12       1.656012952711e-13      -2.911155587775e-13       0.000000000000e+00       1.028925735977e-16       2.093164974074e-17       3.815314974951e-19 
 2733       6.940309797509e-12       1.651506183378e-13      -2.858617758070e-13       0.000000000000e+00       1.027358568241e-16       2.081580520622e-17       3.795326925866e-19 
 2734       6.917290357429e-12       1.647264518157e-13      -2.806482192311e-13       0.000000000000e+00       1.025794335186e-16       2.069893262997e-17       3.775564046675e-19 
 2735       6.894082254055e-12       1.643286518042e-13      -2.754764720852e-13       0.000000000000e+00       1.024233033435e-16       2.058104552584e-17       3.757012415772e-19 
 2736       6.870689602260e-12       1.639570738517e-13      -2.703481218163e-13       0.000000000000e+00       1.022674659575e-16       2.046215745159e-17       3.740660994685e-19 
 2737       6.847116529735e-12       1.636115729550e-13      -2.652647602868e-13       0.000000000000e+00       1.021119210161e-16       2.034228200890e-17       3.727501630717e-19 
 2738       6.823367176995e-12       1.632920035586e-13      -2.602279837784e-13       0.000000000000e+00       1.019566681714e-16       2.022143284342e-17       3.718529059578e-19 
 2739       6.799445697400e-12       1.629982195547e-13      -2.552393929963e-13       0.000000000000e+00       1.018017070720e-16       2.009962364482e-17       3.714740908016e-19 
 2740       6.775356257159e-12       1.627300742819e-13      -2.503005930729e-13       0.000000000000e+00       1.016470373633e-16       1.997686814682e-17       3.717137696456e-19 
 2741       6.751103035347e-12       1.624874205255e-13      -2.454131935719e-13       0.000000000000e+00       1.014926586873e-16       1.985318012723e-17       3.726722841629e-19 
 2742       6.726690223915e-12       1.622701105162e-13      -2.405788084924e-13       0.000000000000e+00       1.013385706825e-16       1.972857340802e-17       3.744502659211e-19 
 2743       6.702122027701e-12       1.620779959300e-13      -2.357990562723e-13       0.000000000000e+00       1.011847729841e-16       1.960306185530e-17       3.771486366453e-19 
 2744       6.677402664445e-12       1.619109278875e-13      -2.310755597932e-13       0.000000000000e+00       1.010312652239e-16       1.947665937943e-17       3.808686084817e-19 
 2745       6.652536364797e-12       1.617687569533e-13      -2.264099463834e-13       0.000000000000e+00       1.008780470303e-16       1.934937993503e-17       3.857116842611e-19 
 2746       6.627527372331e-12       1.616513331357e-13      -2.218038478225e-13       0.000000000000e+00       1.007251180284e-16       1.922123752100e-17       3.917796577620e-19 
 2747       6.602379943558e-12       1.615585058859e-13      -2.172589003450e-13       0.000000000000e+00       1.005724778396e-16       1.909224618060e-17       3.991746139744e-19 
 2748       6.577098347936e-12       1.614901240976e-13      -2.127767446446e-13       0.000000000000e+00       1.004201260823e-16       1.896242000148e-17       4.079989293628e-19 
 2749       6.551686867882e-12       1.614460361063e-13      -2.083590258776e-13       0.000000000000e+00       1.002680623712e-16       1.883177311571e-17       4.183552721300e-19 
 2750       6.526149912955e-12       1.614260487754e-13      -2.040071873402e-13       0.000000000000e+00       1.001162862429e-16       1.870032612509e-17       4.303168212314e-19 
 2751       6.500492363033e-12       1.614298045155e-13      -1.997218502885e-13       0.000000000000e+00       9.996479693131e-17       1.856812541443e-17       4.438377496192e-19 
 2752       6.474719226988e-12       1.614569036090e-13      -1.955034308236e-13       0.000000000000e+00       9.981359359105e-17       1.843522394121e-17       4.588422648126e-19 
 2753       6.448835528693e-12       1.615069450631e-13      -1.913523459194e-13       0.000000000000e+00       9.966267537191e-17       1.830167481978e-17       4.752543466429e-19 
 2754       6.422846307039e-12       1.615795266083e-13      -1.872690134231e-13       0.000000000000e+00       9.951204141896e-17       1.816753132154e-17       4.929977470449e-19 
