# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
 2115       2.664708614520e-11       6.705115328503e-13      -8.008357822820e-13       5.582048739904e-15       2.959102358708e-16       7.041605672148e-17       2.809927269119e-18 
 2116       2.656082426254e-11       6.706823894435e-13      -7.866370080443e-13       5.575356637592e-15       2.953389421828e-16       6.999802071419e-17       2.885015318782e-18 
 2117       2.647407877602e-11       6.709224494469e-13      -7.726388085530e-13       5.568653056970e-15       2.947689947103e-16       6.957900966646e-17       2.958593133146e-18 
 2118       2.638686536811e-11       6.712308168180e-13      -7.588457045022e-13       5.561938104244e-15       2.942003891423e-16       6.915881405894e-17       3.030693312997e-18 
 2119       2.629919978336e-11       6.716065915719e-13      -7.452622319024e-13       5.555211886009e-15       2.936331211331e-16       6.873722358406e-17       3.101348595131e-18 
 2120       2.621109782848e-11       6.720488697765e-13      -7.318929420980e-13       5.548474509254e-15       2.930671863026e-16       6.831402714511e-17       3.170591852516e-18 
 2121       2.612257537242e-11       6.725567435477e-13      -7.187424017846e-13       5.541726081363e-15       2.925025802357e-16       6.788901285532e-17       3.238456094458e-18 
 2122       2.603364834644e-11       6.731293010440e-13      -7.058151930263e-13       5.534966710111e-15       2.919392984827e-16       6.746196803691e-17       3.304974466763e-18 
 2123       2.594433274417e-11       6.737656264624e-13      -6.931159132730e-13       5.528196503668e-15       2.913773365590e-16       6.703267922020e-17       3.370180251912e-18 
 2124       2.585464462171e-11       6.744648000330e-13      -6.806491753779e-13       5.521415570598e-15       2.908166899449e-16       6.660093214262e-17       3.434106869215e-18 
 2125       2.576460009769e-11       6.752258980143e-13      -6.684196076149e-13       5.514624019861e-15       2.902573540862e-16       6.616651174784e-17       3.496787874987e-18 
 2126       2.567421534832e-11       6.760479191841e-13      -6.564311420776e-13       5.507821988722e-15       2.896993246882e-16       6.572926307735e-17       3.558257661337e-18 
 2127       2.558350659244e-11       6.769295637694e-13      -6.446848744882e-13       5.501009726705e-15       2.891425986038e-16       6.528927440545e-17       3.618553557482e-18 
 2128       2.549249010653e-11       6.778694529844e-13      -6.331811896870e-13       5.494187512218e-15       2.885871729515e-16       6.484669536339e-17       3.677713743236e-18 
 2129       2.540118222979e-11       6.788662023902e-13      -6.219204719115e-13       5.487355624699e-15       2.880330448215e-16       6.440167616198e-17       3.735776551875e-18 
 2130       2.530959936419e-11       6.799184218876e-13      -6.109031047944e-13       5.480514344614e-15       2.874802112757e-16       6.395436759227e-17       3.792780470321e-18 
 2131       2.521775797458e-11       6.810247157101e-13      -6.001294713623e-13       5.473663953458e-15       2.869286693471e-16       6.350492102627e-17       3.848764139326e-18 
 2132       2.512567458873e-11       6.821836824179e-13      -5.895999540342e-13       5.466804733759e-15       2.863784160403e-16       6.305348841759e-17       3.903766353659e-18 
 2133       2.503336579744e-11       6.833939148900e-13      -5.793149346196e-13       5.459936969076e-15       2.858294483313e-16       6.260022230219e-17       3.957826062288e-18 
 2134       2.494084825458e-11       6.846540003181e-13      -5.692747943175e-13       5.453060944004e-15       2.852817631672e-16       6.214527579898e-17       4.010982368563e-18 
 2135       2.484813867717e-11       6.859625201998e-13      -5.594799137143e-13       5.446176944171e-15       2.847353574665e-16       6.168880261059e-17       4.063274530404e-18 
 2136       2.475525384549e-11       6.873180503311e-13      -5.499306727828e-13       5.439285256241e-15       2.841902281192e-16       6.123095702400e-17       4.114741960481e-18 
 2137       2.466221060310e-11       6.887191608004e-13      -5.406274508804e-13       5.432386167916e-15       2.836463719860e-16       6.077189391125e-17       4.165424226401e-18 
 2138       2.456902585694e-11       6.901644159813e-13      -5.315706267474e-13       5.425479967936e-15       2.831037858992e-16       6.031176873012e-17       4.215361050890e-18 
 2139       2.447571657742e-11       6.916523745255e-13      -5.227605785059e-13       5.418566946081e-15       2.825624666619e-16       5.985073752484e-17       4.264592311982e-18 
 2140       2.438229979847e-11       6.931815893566e-13      -5.141976836579e-13       5.411647393171e-15       2.820224110484e-16       5.938895692672e-17       4.313158043196e-18 
 2141       2.428879261763e-11       6.947506076627e-13      -5.058823190837e-13       5.404721601067e-15       2.814836158041e-16       5.892658415489e-17       4.361098433727e-18 
 2142       2.419521219610e-11       6.963579708900e-13      -4.978148610408e-13       5.397789862677e-15       2.809460776453e-16       5.846377701698e-17       4.408453828623e-18 
 2143       2.410157575884e-11       6.980022147358e-13      -4.899956851621e-13       5.390852471949e-15       2.804097932592e-16       5.800069390976e-17       4.455264728978e-18 
 2144       2.400790059463e-11       6.996818691415e-13      -4.824251664542e-13       5.383909723878e-15       2.798747593039e-16       5.753749381989e-17       4.501571792109e-18 
 2145       2.391420405616e-11       7.013954582862e-13      -4.751036792961e-13       5.376961914506e-15       2.793409724085e-16       5.707433632456e-17       4.547415831743e-18 
 2146       2.382050356008e-11       7.031415005793e-13      -4.680315974378e-13       5.370009340923e-15       2.788084291729e-16       5.661138159220e-17       4.592837818202e-18 
 2147       2.372681658709e-11       7.049185086545e-13      -4.612092939983e-13       5.363052301267e-15       2.782771261676e-16       5.614879038315e-17       4.637878878585e-18 
 2148       2.363316068200e-11       7.067249893621e-13      -4.546371414644e-13       5.356091094727e-15       2.777470599339e-16       5.568672405037e-17       4.682580296955e-18 
 2149       2.353955345384e-11       7.085594437626e-13      -4.483155116892e-13       5.349126021542e-15       2.772182269839e-16       5.522534454010e-17       4.726983514518e-18 
 2150       2.344601257588e-11       7.104203671201e-13      -4.422447758904e-13       5.342157383006e-15       2.766906238004e-16       5.476481439255e-17       4.771130129816e-18 
 2151       2.335255578575e-11       7.123062488949e-13      -4.364253046488e-13       5.335185481463e-15       2.761642468365e-16       5.430529674260e-17       4.815061898902e-18 
 2152       2.325920088548e-11       7.142155727373e-13      -4.308574679068e-13       5.328210620316e-15       2.756390925162e-16       5.384695532050e-17       4.858820735529e-18 
 2153       2.316596574162e-11       7.161468164804e-13      -4.255416349670e-13       5.321233104021e-15       2.751151572338e-16       5.338995445250e-17       4.902448711335e-18 
 2154       2.307286828525e-11       7.180984521331e-13      -4.204781744902e-13       5.314253238092e-15       2.745924373542e-16       5.293445906160e-17       4.945988056024e-18 
 2155       2.297992651210e-11       7.200689458739e-13      -4.156674544946e-13       5.307271329102e-15       2.740709292127e-16       5.248063466820e-17       4.989481157553e-18 
 2156       2.288715848263e-11       7.220567580436e-13      -4.111098423535e-13       5.300287684684e-15       2.735506291150e-16       5.202864739079e-17       5.032970562314e-18 
 2157       2.279458232207e-11       7.240603431384e-13      -4.068057047943e-13       5.293302613529e-15       2.730315333372e-16       5.157866394664e-17       5.076498975319e-18 
 2158       2.270221622050e-11       7.260781498036e-13      -4.027554078968e-13       5.286316425393e-15       2.725136381257e-16       5.113085165251e-17       5.120109260386e-18 
 2159       2.261007843295e-11       7.281086208261e-13      -3.989593170914e-13       5.279329431094e-15       2.719969396970e-16       5.068537842527e-17       5.163844440321e-18 
 2160       2.251818727946e-11       7.301501931283e-13      -3.954177971582e-13       5.272341942514e-15       2.714814342382e-16       5.024241278268e-17       5.207747697102e-18 
 2161       2.242656114515e-11       7.322012977605e-13      -3.921312122247e-13       5.265354272600e-15       2.709671179063e-16       4.980212384399e-17       5.251862372064e-18 
 2162       2.233521848029e-11       7.342603598949e-13      -3.890999257650e-13       5.258366735366e-15       2.704539868284e-16       4.936468133068e-17       5.296231966085e-18 
 2163       2.224417780038e-11       7.363257988180e-13      -3.863243005975e-13       5.251379645896e-15       2.699420371020e-16       4.893025556711e-17       5.340900139767e-18 
 2164       2.215345768623e-11       7.383960279243e-13      -3.838046988842e-13       5.244393320338e-15       2.694312647943e-16       4.849901748126e-17       5.385910713622e-18 
 2165       2.206307529998e-11       7.404695321304e-13      -3.815409673502e-13       5.237408069612e-15       2.689216662298e-16       4.807110029798e-17       5.431296930727e-18 
 2166       2.197304192200e-11       7.425451007035e-13      -3.795308891440e-13       5.230424180441e-15       2.684132388527e-16       4.764648433459e-17       5.477049164969e-18 
 2167       2.188336738400e-11       7.446215959934e-13      -3.777717215065e-13       5.223441934193e-15       2.679059803698e-16       4.722511142769e-17       5.523146994822e-18 
 2168       2.179406155029e-11       7.466978761499e-13      -3.762607095840e-13       5.216461613167e-15       2.673998884644e-16       4.680692316955e-17       5.569569920960e-18 
 2169       2.170513431787e-11       7.487727951178e-13      -3.749950864138e-13       5.209483500596e-15       2.668949607959e-16       4.639186090779e-17       5.616297366169e-18 
 2170       2.161659561649e-11       7.508452026318e-13      -3.739720729091e-13       5.202507880652e-15       2.663911949998e-16       4.597986574509e-17       5.663308675256e-18 
 2171       2.152845540860e-11       7.529139442121e-13      -3.731888778445e-13       5.195535038442e-15       2.658885886879e-16       4.557087853888e-17       5.710583114954e-18 
 2172       2.144072368948e-11       7.549778611594e-13      -3.726426978413e-13       5.188565260008e-15       2.653871394482e-16       4.516483990110e-17       5.758099873838e-18 
 2173       2.135341048722e-11       7.570357905497e-13      -3.723307173527e-13       5.181598832336e-15       2.648868448447e-16       4.476169019784e-17       5.805838062230e-18 
 2174       2.126652586277e-11       7.590865652302e-13      -3.722501086492e-13       5.174636043347e-15       2.643877024174e-16       4.436136954908e-17       5.853776712110e-18 
 2175       2.118007990998e-11       7.611290138137e-13      -3.723980318038e-13       5.167677181906e-15       2.638897096824e-16       4.396381782839e-17       5.901894777025e-18 
 2176       2.109408275562e-11       7.631619606742e-13      -3.727716346774e-13       5.160722537819e-15       2.633928641317e-16       4.356897466264e-17       5.950171131999e-18 
 2177       2.100854455944e-11       7.651842259420e-13      -3.733680529038e-13       5.153772401833e-15       2.628971632335e-16       4.317677943172e-17       5.998584573442e-18 
 2178       2.092347551420e-11       7.671946254988e-13      -3.741844098755e-13       5.146827065641e-15       2.624026044315e-16       4.278717126819e-17       6.047113819059e-18 
 2179       2.083888584570e-11       7.691919709727e-13      -3.752178167284e-13       5.139886821880e-15       2.619091851458e-16       4.240008905706e-17       6.095737507760e-18 
 2180       2.075478581280e-11       7.711750697337e-13      -3.764653723277e-13       5.132951964133e-15       2.614169027719e-16       4.201547143545e-17       6.144434199570e-18 
 2181       2.067118570750e-11       7.731427248888e-13      -3.779241632528e-13       5.126022786929e-15       2.609257546815e-16       4.163325679229e-17       6.193182375537e-18 
 2182       2.058809585491e-11       7.750937352767e-13      -3.795912637824e-13       5.119099585748e-15       2.604357382217e-16       4.125338326806e-17       6.241960437643e-18 
 2183       2.050552661337e-11       7.770268954635e-13      -3.814637358805e-13       5.112182657014e-15       2.599468507155e-16       4.087578875449e-17       6.290746708711e-18 
 2184       2.042348837441e-11       7.789409957377e-13      -3.835386291809e-13       5.105272298105e-15       2.594590894619e-16       4.050041089422e-17       6.339519432319e-18 
